Indicator,periodval,data_source,country_code,Date,pop,dftype,Counts,Rate,tabtitlex
Deaths,Cumulative,JHU,UKR,2021-09-09,43745640,cross,57552,131.6,Cumulative Deaths reported 
Deaths,Cumulative,JHU,URY,2021-09-09,3398239,cross,6037,177.7,Cumulative Deaths reported 
Deaths,Cumulative,JHU,USA,2021-09-09,334998398,cross,654583,195.4,Cumulative Deaths reported 
Deaths,Cumulative,JHU,UZB,2021-09-09,30842796,cross,1137,3.7,Cumulative Deaths reported 
Deaths,Cumulative,JHU,VAT,2021-09-09,1000,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,JHU,VCT,2021-09-09,101145,cross,12,11.9,Cumulative Deaths reported 
Deaths,Cumulative,JHU,VEN,2021-09-09,29069153,cross,4167,14.3,Cumulative Deaths reported 
Deaths,Cumulative,JHU,VGB,2021-09-09,37891,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,JHU,VIR,2021-09-09,0,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,JHU,VNM,2021-09-09,102789598,cross,14470,14.1,Cumulative Deaths reported 
Deaths,Cumulative,JHU,VUT,2021-09-09,303009,cross,1,0.3,Cumulative Deaths reported 
Deaths,Cumulative,JHU,WLF,2021-09-09,15851,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,JHU,WSM,2021-09-09,204898,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,JHU,XKX,2021-09-09,1935259,cross,2728,141,Cumulative Deaths reported 
Deaths,Cumulative,JHU,YEM,2021-09-09,30399243,cross,1549,5.1,Cumulative Deaths reported 
Deaths,Cumulative,JHU,ZAF,2021-09-09,56978635,cross,84327,148,Cumulative Deaths reported 
Deaths,Cumulative,JHU,ZMB,2021-09-09,19077816,cross,3623,19,Cumulative Deaths reported 
Deaths,Cumulative,JHU,ZWE,2021-09-09,14829988,cross,4521,30.5,Cumulative Deaths reported 
Deaths,Cumulative,WHO,ABW,2021-09-09,120917,cross,151,124.9,Cumulative Deaths reported 
Deaths,Cumulative,WHO,AFG,2021-09-09,37466414,cross,7157,19.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,AGO,2021-09-09,33642646,cross,1309,3.9,Cumulative Deaths reported 
Deaths,Cumulative,WHO,AIA,2021-09-09,18403,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,WHO,ALB,2021-09-09,3088385,cross,2528,81.9,Cumulative Deaths reported 
Deaths,Cumulative,WHO,AND,2021-09-09,85645,cross,130,151.8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,ARE,2021-09-09,9856612,cross,2053,20.8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,ARG,2021-09-09,45864941,cross,112851,246.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,ARM,2021-09-09,3011609,cross,4968,165,Cumulative Deaths reported 
Deaths,Cumulative,WHO,ASM,2021-09-09,46366,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,WHO,ATG,2021-09-09,99175,cross,47,47.4,Cumulative Deaths reported 
Deaths,Cumulative,WHO,AUS,2021-09-09,25809973,cross,1060,4.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,AUT,2021-09-09,8884864,cross,10610,119.4,Cumulative Deaths reported 
Deaths,Cumulative,WHO,AZE,2021-09-09,10282283,cross,5959,58,Cumulative Deaths reported 
Deaths,Cumulative,WHO,BDI,2021-09-09,12241065,cross,12,0.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,BEL,2021-09-09,11778842,cross,25442,216,Cumulative Deaths reported 
Deaths,Cumulative,WHO,BEN,2021-09-09,13301694,cross,141,1.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,BES,2021-09-09,0,cross,17,,Cumulative Deaths reported 
Deaths,Cumulative,WHO,BFA,2021-09-09,21382659,cross,171,0.8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,BGD,2021-09-09,164098818,cross,26794,16.3,Cumulative Deaths reported 
Deaths,Cumulative,WHO,BGR,2021-09-09,6919180,cross,19335,279.4,Cumulative Deaths reported 
Deaths,Cumulative,WHO,BHR,2021-09-09,1526929,cross,1388,90.9,Cumulative Deaths reported 
Deaths,Cumulative,WHO,BHS,2021-09-09,352655,cross,453,128.5,Cumulative Deaths reported 
Deaths,Cumulative,WHO,BIH,2021-09-09,3824782,cross,9951,260.2,Cumulative Deaths reported 
Deaths,Cumulative,WHO,BLM,2021-09-09,7116,cross,2,28.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,BLR,2021-09-09,9441842,cross,3871,41,Cumulative Deaths reported 
Deaths,Cumulative,WHO,BLZ,2021-09-09,405633,cross,369,91,Cumulative Deaths reported 
Deaths,Cumulative,WHO,BMU,2021-09-09,72084,cross,35,48.6,Cumulative Deaths reported 
Deaths,Cumulative,WHO,BOL,2021-09-09,11758869,cross,18514,157.4,Cumulative Deaths reported 
Deaths,Cumulative,WHO,BRA,2021-09-09,213445417,cross,584171,273.7,Cumulative Deaths reported 
Deaths,Cumulative,WHO,BRB,2021-09-09,301865,cross,51,16.9,Cumulative Deaths reported 
Deaths,Cumulative,WHO,BRN,2021-09-09,471103,cross,14,3,Cumulative Deaths reported 
Deaths,Cumulative,WHO,BTN,2021-09-09,857423,cross,3,0.3,Cumulative Deaths reported 
Deaths,Cumulative,WHO,BWA,2021-09-09,2350667,cross,2309,98.2,Cumulative Deaths reported 
Deaths,Cumulative,WHO,CAF,2021-09-09,5357984,cross,100,1.9,Cumulative Deaths reported 
Deaths,Cumulative,WHO,CAN,2021-09-09,37943231,cross,27067,71.3,Cumulative Deaths reported 
Deaths,Cumulative,WHO,CHE,2021-09-09,8453550,cross,10500,124.2,Cumulative Deaths reported 
Deaths,Cumulative,WHO,CHL,2021-09-09,18307925,cross,37122,202.8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,CHN,2021-09-09,1397897720,cross,5685,0.4,Cumulative Deaths reported 
Deaths,Cumulative,WHO,CIV,2021-09-09,28088455,cross,488,1.7,Cumulative Deaths reported 
Deaths,Cumulative,WHO,CMR,2021-09-09,28524175,cross,1357,4.8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,COD,2021-09-09,105044646,cross,1068,1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,COG,2021-09-09,5417414,cross,183,3.4,Cumulative Deaths reported 
Deaths,Cumulative,WHO,COK,2021-09-09,8327,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,WHO,COL,2021-09-09,50355650,cross,125378,249,Cumulative Deaths reported 
Deaths,Cumulative,WHO,COM,2021-09-09,864335,cross,147,17,Cumulative Deaths reported 
Deaths,Cumulative,WHO,CPV,2021-09-09,589451,cross,317,53.8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,CRI,2021-09-09,5151140,cross,5673,110.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,CUB,2021-09-09,11032343,cross,5967,54.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,CUW,2021-09-09,151885,cross,149,98.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,CYM,2021-09-09,63131,cross,2,3.2,Cumulative Deaths reported 
Deaths,Cumulative,WHO,CYP,2021-09-09,1281506,cross,523,40.8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,CZE,2021-09-09,10702596,cross,30413,284.2,Cumulative Deaths reported 
Deaths,Cumulative,WHO,DEU,2021-09-09,79903481,cross,92498,115.8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,DJI,2021-09-09,938413,cross,157,16.7,Cumulative Deaths reported 
Deaths,Cumulative,WHO,DMA,2021-09-09,74584,cross,6,8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,DNK,2021-09-09,5894687,cross,2599,44.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,DOM,2021-09-09,10597348,cross,4013,37.9,Cumulative Deaths reported 
Deaths,Cumulative,WHO,DZA,2021-09-09,43576691,cross,5489,12.6,Cumulative Deaths reported 
Deaths,Cumulative,WHO,ECU,2021-09-09,17093159,cross,32365,189.3,Cumulative Deaths reported 
Deaths,Cumulative,WHO,EGY,2021-09-09,106437241,cross,16824,15.8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,ERI,2021-09-09,6147398,cross,40,0.7,Cumulative Deaths reported 
Deaths,Cumulative,WHO,ESP,2021-09-09,47260584,cross,85147,180.2,Cumulative Deaths reported 
Deaths,Cumulative,WHO,EST,2021-09-09,1220042,cross,1307,107.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,ETH,2021-09-09,110871031,cross,4830,4.4,Cumulative Deaths reported 
Deaths,Cumulative,WHO,FIN,2021-09-09,5587442,cross,1039,18.6,Cumulative Deaths reported 
Deaths,Cumulative,WHO,FJI,2021-09-09,939535,cross,528,56.2,Cumulative Deaths reported 
Deaths,Cumulative,WHO,FLK,2021-09-09,3198,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,WHO,FRA,2021-09-09,68084217,cross,113338,166.5,Cumulative Deaths reported 
Deaths,Cumulative,WHO,FRO,2021-09-09,51943,cross,2,3.9,Cumulative Deaths reported 
Deaths,Cumulative,WHO,FSM,2021-09-09,101675,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,WHO,GAB,2021-09-09,2284912,cross,169,7.4,Cumulative Deaths reported 
Deaths,Cumulative,WHO,GBR,2021-09-09,67081000,cross,133674,199.3,Cumulative Deaths reported 
Deaths,Cumulative,WHO,GEO,2021-09-09,4933674,cross,8035,162.9,Cumulative Deaths reported 
Deaths,Cumulative,WHO,GGY,2021-09-09,67334,cross,18,26.7,Cumulative Deaths reported 
Deaths,Cumulative,WHO,GHA,2021-09-09,32372889,cross,1084,3.3,Cumulative Deaths reported 
Deaths,Cumulative,WHO,GIB,2021-09-09,29516,cross,97,328.6,Cumulative Deaths reported 
Deaths,Cumulative,WHO,GIN,2021-09-09,12877894,cross,360,2.8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,GLP,2021-09-09,0,cross,606,,Cumulative Deaths reported 
Deaths,Cumulative,WHO,GMB,2021-09-09,2221301,cross,328,14.8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,GNB,2021-09-09,1976187,cross,122,6.2,Cumulative Deaths reported 
Deaths,Cumulative,WHO,GNQ,2021-09-09,857008,cross,129,15.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,GRC,2021-09-09,10569703,cross,14014,132.6,Cumulative Deaths reported 
Deaths,Cumulative,WHO,GRD,2021-09-09,113570,cross,13,11.4,Cumulative Deaths reported 
Deaths,Cumulative,WHO,GRL,2021-09-09,57799,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,WHO,GTM,2021-09-09,17422821,cross,12388,71.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,GUF,2021-09-09,0,cross,225,,Cumulative Deaths reported 
Deaths,Cumulative,WHO,GUM,2021-09-09,168801,cross,154,91.2,Cumulative Deaths reported 
Deaths,Cumulative,WHO,GUY,2021-09-09,787971,cross,654,83,Cumulative Deaths reported 
Deaths,Cumulative,WHO,HKG,2021-09-09,7263234,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,WHO,HND,2021-09-09,9346277,cross,9179,98.2,Cumulative Deaths reported 
Deaths,Cumulative,WHO,HRV,2021-09-09,4208973,cross,8405,199.7,Cumulative Deaths reported 
Deaths,Cumulative,WHO,HTI,2021-09-09,11198240,cross,588,5.3,Cumulative Deaths reported 
Deaths,Cumulative,WHO,HUN,2021-09-09,9728337,cross,30080,309.2,Cumulative Deaths reported 
Deaths,Cumulative,WHO,IDN,2021-09-09,275122131,cross,138116,50.2,Cumulative Deaths reported 
Deaths,Cumulative,WHO,IMN,2021-09-09,90895,cross,29,31.9,Cumulative Deaths reported 
Deaths,Cumulative,WHO,IND,2021-09-09,1339330514,cross,441749,33,Cumulative Deaths reported 
Deaths,Cumulative,WHO,IRL,2021-09-09,5224884,cross,5155,98.7,Cumulative Deaths reported 
Deaths,Cumulative,WHO,IRN,2021-09-09,85888910,cross,112430,130.9,Cumulative Deaths reported 
Deaths,Cumulative,WHO,IRQ,2021-09-09,39650145,cross,21282,53.7,Cumulative Deaths reported 
Deaths,Cumulative,WHO,ISL,2021-09-09,354234,cross,33,9.3,Cumulative Deaths reported 
Deaths,Cumulative,WHO,ISR,2021-09-09,8787045,cross,7277,82.8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,ITA,2021-09-09,62390364,cross,129707,207.9,Cumulative Deaths reported 
Deaths,Cumulative,WHO,JAM,2021-09-09,2816602,cross,1666,59.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,JEY,2021-09-09,101476,cross,78,76.9,Cumulative Deaths reported 
Deaths,Cumulative,WHO,JOR,2021-09-09,10909567,cross,10501,96.3,Cumulative Deaths reported 
Deaths,Cumulative,WHO,JPN,2021-09-09,124687293,cross,16525,13.3,Cumulative Deaths reported 
Deaths,Cumulative,WHO,KAZ,2021-09-09,19245793,cross,14423,74.9,Cumulative Deaths reported 
Deaths,Cumulative,WHO,KEN,2021-09-09,54685051,cross,4830,8.8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,KGZ,2021-09-09,6018789,cross,2563,42.6,Cumulative Deaths reported 
Deaths,Cumulative,WHO,KHM,2021-09-09,17304363,cross,1987,11.5,Cumulative Deaths reported 
Deaths,Cumulative,WHO,KIR,2021-09-09,113001,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,WHO,KNA,2021-09-09,54149,cross,5,9.2,Cumulative Deaths reported 
Deaths,Cumulative,WHO,KOR,2021-09-09,51715162,cross,2343,4.5,Cumulative Deaths reported 
Deaths,Cumulative,WHO,KWT,2021-09-09,3032065,cross,2427,80,Cumulative Deaths reported 
Deaths,Cumulative,WHO,LAO,2021-09-09,7574356,cross,16,0.2,Cumulative Deaths reported 
Deaths,Cumulative,WHO,LBN,2021-09-09,5261372,cross,8144,154.8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,LBR,2021-09-09,5214030,cross,245,4.7,Cumulative Deaths reported 
Deaths,Cumulative,WHO,LBY,2021-09-09,7017224,cross,4374,62.3,Cumulative Deaths reported 
Deaths,Cumulative,WHO,LCA,2021-09-09,166637,cross,118,70.8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,LIE,2021-09-09,39425,cross,58,147.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,LKA,2021-09-09,23044123,cross,10689,46.4,Cumulative Deaths reported 
Deaths,Cumulative,WHO,LSO,2021-09-09,2177740,cross,403,18.5,Cumulative Deaths reported 
Deaths,Cumulative,WHO,LTU,2021-09-09,2711566,cross,4641,171.2,Cumulative Deaths reported 
Deaths,Cumulative,WHO,LUX,2021-09-09,639589,cross,833,130.2,Cumulative Deaths reported 
Deaths,Cumulative,WHO,LVA,2021-09-09,1862687,cross,2598,139.5,Cumulative Deaths reported 
Deaths,Cumulative,WHO,MAC,2021-09-09,630396,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,WHO,MAF,2021-09-09,0,cross,31,,Cumulative Deaths reported 
Deaths,Cumulative,WHO,MAR,2021-09-09,36561813,cross,13296,36.4,Cumulative Deaths reported 
Deaths,Cumulative,WHO,MCO,2021-09-09,31223,cross,35,112.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,MDA,2021-09-09,3323875,cross,6466,194.5,Cumulative Deaths reported 
Deaths,Cumulative,WHO,MDG,2021-09-09,27534354,cross,956,3.5,Cumulative Deaths reported 
Deaths,Cumulative,WHO,MDV,2021-09-09,390669,cross,227,58.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,MEX,2021-09-09,130207371,cross,264541,203.2,Cumulative Deaths reported 
Deaths,Cumulative,WHO,MHL,2021-09-09,78831,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,WHO,MKD,2021-09-09,2128262,cross,6153,289.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,MLI,2021-09-09,20137527,cross,542,2.7,Cumulative Deaths reported 
Deaths,Cumulative,WHO,MLT,2021-09-09,460891,cross,446,96.8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,MMR,2021-09-09,57069099,cross,16265,28.5,Cumulative Deaths reported 
Deaths,Cumulative,WHO,MNE,2021-09-09,607414,cross,1780,293,Cumulative Deaths reported 
Deaths,Cumulative,WHO,MNG,2021-09-09,3198913,cross,976,30.5,Cumulative Deaths reported 
Deaths,Cumulative,WHO,MNP,2021-09-09,51659,cross,2,3.9,Cumulative Deaths reported 
Deaths,Cumulative,WHO,MOZ,2021-09-09,30888034,cross,1888,6.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,MRT,2021-09-09,4079284,cross,743,18.2,Cumulative Deaths reported 
Deaths,Cumulative,WHO,MSR,2021-09-09,5387,cross,1,18.6,Cumulative Deaths reported 
Deaths,Cumulative,WHO,MTQ,2021-09-09,0,cross,528,,Cumulative Deaths reported 
Deaths,Cumulative,WHO,MUS,2021-09-09,1386129,cross,37,2.7,Cumulative Deaths reported 
Deaths,Cumulative,WHO,MWI,2021-09-09,20308502,cross,2229,11,Cumulative Deaths reported 
Deaths,Cumulative,WHO,MYS,2021-09-09,33519406,cross,19163,57.2,Cumulative Deaths reported 
Deaths,Cumulative,WHO,MYT,2021-09-09,0,cross,175,,Cumulative Deaths reported 
Deaths,Cumulative,WHO,NAM,2021-09-09,2678191,cross,3417,127.6,Cumulative Deaths reported 
Deaths,Cumulative,WHO,NCL,2021-09-09,293608,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,WHO,NER,2021-09-09,23605767,cross,199,0.8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,NGA,2021-09-09,219463862,cross,2578,1.2,Cumulative Deaths reported 
Deaths,Cumulative,WHO,NIC,2021-09-09,6243931,cross,201,3.2,Cumulative Deaths reported 
Deaths,Cumulative,WHO,NIU,2021-09-09,2000,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,WHO,NLD,2021-09-09,17337403,cross,18055,104.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,NOR,2021-09-09,5509591,cross,827,15,Cumulative Deaths reported 
Deaths,Cumulative,WHO,NPL,2021-09-09,30424878,cross,10903,35.8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,NRU,2021-09-09,9770,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,WHO,NZL,2021-09-09,4991442,cross,27,0.5,Cumulative Deaths reported 
Deaths,Cumulative,WHO,OMN,2021-09-09,3694755,cross,4083,110.5,Cumulative Deaths reported 
Deaths,Cumulative,WHO,OTH,2021-09-09,0,cross,13,,Cumulative Deaths reported 
Deaths,Cumulative,WHO,PAK,2021-09-09,238181034,cross,26413,11.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,PAN,2021-09-09,3928646,cross,7099,180.7,Cumulative Deaths reported 
Deaths,Cumulative,WHO,PCN,2021-09-09,50,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,WHO,PER,2021-09-09,32201224,cross,198568,616.6,Cumulative Deaths reported 
Deaths,Cumulative,WHO,PHL,2021-09-09,110818325,cross,34672,31.3,Cumulative Deaths reported 
Deaths,Cumulative,WHO,PLW,2021-09-09,21613,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,WHO,PNG,2021-09-09,7399757,cross,194,2.6,Cumulative Deaths reported 
Deaths,Cumulative,WHO,POL,2021-09-09,38185913,cross,75409,197.5,Cumulative Deaths reported 
Deaths,Cumulative,WHO,PRI,2021-09-09,3142779,cross,2949,93.8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,PRK,2021-09-09,25831360,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,WHO,PRT,2021-09-09,10263850,cross,17826,173.7,Cumulative Deaths reported 
Deaths,Cumulative,WHO,PRY,2021-09-09,7272639,cross,16008,220.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,PSE,2021-09-09,4906308,cross,4037,82.3,Cumulative Deaths reported 
Deaths,Cumulative,WHO,PYF,2021-09-09,297154,cross,535,180,Cumulative Deaths reported 
Deaths,Cumulative,WHO,QAT,2021-09-09,2479995,cross,604,24.4,Cumulative Deaths reported 
Deaths,Cumulative,WHO,REU,2021-09-09,0,cross,354,,Cumulative Deaths reported 
Deaths,Cumulative,WHO,ROU,2021-09-09,21230362,cross,34871,164.3,Cumulative Deaths reported 
Deaths,Cumulative,WHO,RUS,2021-09-09,142320790,cross,190376,133.8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,RWA,2021-09-09,12943132,cross,1147,8.9,Cumulative Deaths reported 
Deaths,Cumulative,WHO,SAU,2021-09-09,34783757,cross,8598,24.7,Cumulative Deaths reported 
Deaths,Cumulative,WHO,SDN,2021-09-09,46751152,cross,2791,6,Cumulative Deaths reported 
Deaths,Cumulative,WHO,SEN,2021-09-09,16082442,cross,1816,11.3,Cumulative Deaths reported 
Deaths,Cumulative,WHO,SGP,2021-09-09,5866139,cross,56,1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,SHN,2021-09-09,7915,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,WHO,SLB,2021-09-09,690598,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,WHO,SLE,2021-09-09,6807277,cross,121,1.8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,SLV,2021-09-09,6528135,cross,2986,45.7,Cumulative Deaths reported 
Deaths,Cumulative,WHO,SMR,2021-09-09,34467,cross,90,261.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,SOM,2021-09-09,12094640,cross,1005,8.3,Cumulative Deaths reported 
Deaths,Cumulative,WHO,SPM,2021-09-09,5321,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,WHO,SRB,2021-09-09,6974289,cross,7445,106.7,Cumulative Deaths reported 
Deaths,Cumulative,WHO,SSD,2021-09-09,10984074,cross,120,1.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,STP,2021-09-09,213948,cross,38,17.8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,SUR,2021-09-09,614749,cross,743,120.9,Cumulative Deaths reported 
Deaths,Cumulative,WHO,SVK,2021-09-09,5436066,cross,12556,231,Cumulative Deaths reported 
Deaths,Cumulative,WHO,SVN,2021-09-09,2102106,cross,4786,227.7,Cumulative Deaths reported 
Deaths,Cumulative,WHO,SWE,2021-09-09,10261767,cross,14700,143.3,Cumulative Deaths reported 
Deaths,Cumulative,WHO,SWZ,2021-09-09,1113276,cross,1163,104.5,Cumulative Deaths reported 
Deaths,Cumulative,WHO,SXM,2021-09-09,44564,cross,57,127.9,Cumulative Deaths reported 
Deaths,Cumulative,WHO,SYC,2021-09-09,96387,cross,106,110,Cumulative Deaths reported 
Deaths,Cumulative,WHO,SYR,2021-09-09,20384316,cross,2049,10.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,TCA,2021-09-09,57196,cross,20,35,Cumulative Deaths reported 
Deaths,Cumulative,WHO,TCD,2021-09-09,17414108,cross,174,1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,TGO,2021-09-09,8283189,cross,203,2.5,Cumulative Deaths reported 
Deaths,Cumulative,WHO,THA,2021-09-09,69480520,cross,13731,19.8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,TJK,2021-09-09,8990874,cross,125,1.4,Cumulative Deaths reported 
Deaths,Cumulative,WHO,TKL,2021-09-09,1647,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,WHO,TKM,2021-09-09,5579889,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,WHO,TLS,2021-09-09,1413958,cross,88,6.2,Cumulative Deaths reported 
Deaths,Cumulative,WHO,TON,2021-09-09,105780,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,WHO,TTO,2021-09-09,1221047,cross,1342,109.9,Cumulative Deaths reported 
Deaths,Cumulative,WHO,TUN,2021-09-09,11811335,cross,24041,203.5,Cumulative Deaths reported 
Deaths,Cumulative,WHO,TUR,2021-09-09,82482383,cross,58913,71.4,Cumulative Deaths reported 
Deaths,Cumulative,WHO,TUV,2021-09-09,11448,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,WHO,TWN,2021-09-09,23572052,cross,0,0,Cumulative Deaths reported 
Deaths,Cumulative,WHO,TZA,2021-09-09,62092761,cross,50,0.1,Cumulative Deaths reported 
Deaths,Cumulative,WHO,UGA,2021-09-09,44712143,cross,3031,6.8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,UKR,2021-09-09,43745640,cross,54175,123.8,Cumulative Deaths reported 
Deaths,Cumulative,WHO,URY,2021-09-09,3398239,cross,6037,177.7,Cumulative Deaths reported 
Deaths,Cumulative,WHO,USA,2021-09-09,334998398,cross,646131,192.9,Cumulative Deaths reported 
Deaths,Cumulative,WHO,UZB,2021-09-09,30842796,cross,1137,3.7,Cumulative Deaths reported 
Deaths,Cumulative,WHO,VAT,2021-09-09,1000,cross,0,0,Cumulative Deaths reported 
